# Results for 1000 trials
# n   time (msec)
# ---------------
1  1
2  0
3  0
4  1
5  6
6  0
7  0
8  0
9  0
10  1
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  1
24  1
25  1
26  1
27  0
28  0
29  1
30  1
31  1
32  1
33  2
34  2
35  3
36  1
37  1
38  2
39  1
40  1
41  1
42  1
43  2
44  3
45  2
46  8
47  3
48  2
49  2
50  2
