# Results for 1000 trials
# n   time (msec)
# ---------------
1  0
2  1
3  1
4  1
5  0
6  7
7  0
8  2
9  6
10  5
11  2
12  1
13  1
14  0
15  1
16  1
17  1
18  1
19  1
20  1
21  1
22  1
23  0
24  1
25  1
26  0
27  2
28  1
29  2
30  1
31  2
32  3
33  2
34  2
35  1
36  3
37  1
38  1
39  1
40  1
41  3
42  2
43  6
44  3
45  2
46  1
47  3
48  2
49  2
50  3
